# psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,z
2.014594999999999914e+01,1.915912000000000148e+01,1.876937000000000211e+01,1.849392000000000280e+01,1.821877999999999886e+01,1.868427999999999756e+01,1.755209999999999937e+01,1.702462999999999838e+01,1.668233000000000033e+01,1.645859000000000094e+01,1.869577999999999918e+01,1.752997000000000227e+01,1.696432000000000073e+01,1.661860000000000070e+01,1.640252000000000265e+01,5.161754999999999816e-02
1.957020999999999944e+01,1.764709999999999823e+01,1.675668999999999897e+01,1.627202999999999733e+01,1.597217000000000198e+01,1.813804000000000016e+01,1.613587000000000060e+01,1.526227000000000089e+01,1.482407999999999859e+01,1.454598999999999975e+01,1.806380000000000052e+01,1.616907999999999745e+01,1.532627999999999879e+01,1.489726000000000106e+01,1.470912999999999826e+01,5.997886000000000190e-02
2.004937999999999931e+01,1.890002000000000137e+01,1.901463999999999999e+01,1.917323000000000022e+01,1.939946000000000126e+01,2.006287999999999982e+01,1.888863999999999876e+01,1.900665000000000049e+01,1.917013999999999996e+01,1.941394000000000020e+01,2.014930999999999983e+01,1.893987999999999872e+01,1.905534000000000106e+01,1.924889999999999901e+01,1.956719999999999970e+01,4.562886999999999737e-05
2.418319999999999936e+01,2.045132000000000261e+01,2.014600000000000080e+01,2.011937999999999960e+01,2.012737999999999872e+01,2.425121000000000038e+01,2.045035999999999987e+01,2.016462999999999894e+01,2.012979999999999947e+01,2.012682999999999822e+01,2.285332000000000008e+01,2.051379999999999981e+01,2.028284999999999982e+01,2.022716000000000136e+01,2.046771999999999991e+01,3.325180000000000469e+00
2.134117999999999782e+01,1.953603999999999985e+01,1.852520000000000167e+01,1.810983999999999838e+01,1.763595000000000113e+01,2.013081999999999994e+01,1.816600000000000037e+01,1.710373999999999839e+01,1.663462999999999781e+01,1.622794999999999987e+01,2.013797999999999888e+01,1.827525999999999939e+01,1.723449000000000098e+01,1.678662999999999883e+01,1.638352000000000075e+01,1.159713999999999884e-01
2.495391000000000048e+01,2.246865999999999985e+01,2.105614999999999881e+01,1.996297999999999817e+01,1.963026999999999944e+01,2.544290000000000163e+01,2.222960000000000136e+01,2.074912000000000134e+01,1.964923999999999893e+01,1.928594999999999970e+01,2.296480000000000032e+01,2.231974999999999909e+01,2.074787999999999855e+01,1.971265000000000001e+01,1.956526000000000209e+01,5.775981999999999505e-01
2.338394999999999868e+01,2.286192000000000135e+01,2.130412999999999712e+01,2.045447000000000060e+01,2.006252999999999886e+01,2.313992000000000004e+01,2.252520000000000167e+01,2.084873999999999938e+01,1.995009999999999906e+01,1.956419999999999959e+01,2.209117000000000175e+01,2.264091000000000165e+01,2.087383999999999773e+01,2.002437999999999718e+01,1.973205000000000098e+01,4.981849000000000416e-01
2.272412999999999883e+01,2.181344999999999956e+01,2.082013999999999854e+01,2.019665000000000177e+01,1.981315999999999988e+01,2.259854999999999947e+01,2.132723000000000013e+01,2.026558999999999955e+01,1.954094999999999871e+01,1.922355999999999909e+01,2.267356000000000193e+01,2.144067000000000078e+01,2.045551000000000030e+01,1.972992999999999952e+01,1.902024000000000115e+01,2.002581999999999973e-01
2.043819999999999837e+01,1.858242000000000260e+01,1.762643999999999878e+01,1.722898999999999958e+01,1.684015000000000128e+01,1.875099999999999767e+01,1.685330000000000084e+01,1.585187999999999953e+01,1.543927999999999834e+01,1.507525000000000048e+01,1.859413999999999945e+01,1.689890000000000114e+01,1.590318999999999861e+01,1.549202000000000190e+01,1.518267000000000166e+01,1.005366999999999927e-01
2.401253999999999778e+01,2.300247000000000241e+01,2.147934000000000054e+01,2.024866000000000099e+01,1.977834999999999965e+01,2.400456000000000145e+01,2.239620999999999995e+01,2.075238999999999834e+01,1.958403999999999812e+01,1.908260999999999896e+01,2.458802000000000021e+01,2.227889000000000053e+01,2.078254000000000090e+01,1.981492000000000075e+01,1.936717000000000155e+01,6.038743000000000860e-01
2.154068999999999789e+01,2.060552000000000206e+01,2.017154999999999987e+01,2.000776000000000110e+01,1.980011999999999972e+01,2.153092000000000183e+01,2.061739999999999995e+01,2.018042000000000158e+01,2.000675000000000026e+01,1.978734000000000037e+01,2.141146000000000171e+01,2.062275999999999954e+01,2.025165000000000148e+01,2.007338999999999984e+01,1.978672000000000253e+01,7.148203000000000751e-01
2.207988999999999891e+01,2.182638000000000034e+01,2.129498999999999853e+01,2.061107000000000156e+01,2.012725000000000009e+01,2.154475000000000051e+01,2.116488000000000014e+01,2.057901999999999987e+01,1.983141000000000176e+01,1.926559999999999917e+01,2.112412999999999741e+01,2.122723999999999833e+01,2.066147000000000133e+01,2.001933000000000007e+01,1.913762999999999792e+01,6.643001000000000600e-01
2.128768999999999778e+01,2.086007000000000033e+01,2.029073999999999955e+01,2.002692000000000050e+01,1.955583999999999989e+01,2.083596999999999966e+01,2.036212000000000089e+01,1.974301000000000172e+01,1.952739000000000047e+01,1.910920000000000130e+01,2.105154999999999887e+01,2.052824999999999989e+01,1.983567999999999998e+01,1.961477000000000004e+01,1.928562000000000154e+01,2.859800000000000120e-01
2.139798000000000044e+01,2.080298999999999765e+01,2.055893999999999977e+01,2.063510000000000133e+01,2.025271000000000043e+01,2.140159999999999840e+01,2.080554000000000059e+01,2.056102999999999881e+01,2.060811999999999955e+01,2.025168000000000035e+01,2.150637000000000043e+01,2.085359000000000052e+01,2.064906000000000219e+01,2.054861999999999966e+01,2.022193000000000040e+01,8.919314000000000409e-01
2.024653999999999954e+01,1.864410000000000167e+01,1.798368999999999929e+01,1.780607000000000184e+01,1.769679000000000002e+01,2.005831000000000230e+01,1.846668999999999983e+01,1.779416000000000153e+01,1.762715000000000032e+01,1.746846000000000032e+01,2.008783999999999992e+01,1.849948999999999799e+01,1.783049000000000106e+01,1.766832999999999743e+01,1.747551999999999950e+01,-2.885381000000000013e-04
2.066127999999999787e+01,1.999203999999999937e+01,1.970213000000000036e+01,1.960647000000000162e+01,1.940099000000000018e+01,2.070419000000000054e+01,1.998952999999999847e+01,1.970570999999999984e+01,1.962719999999999843e+01,1.942222999999999900e+01,2.082110000000000127e+01,2.005611000000000033e+01,1.977242999999999995e+01,1.972847000000000151e+01,1.963840000000000074e+01,2.609097000000000222e+00
2.166896000000000200e+01,1.982376999999999967e+01,1.882671000000000205e+01,1.834951000000000221e+01,1.782936000000000121e+01,1.901537000000000077e+01,1.722316000000000003e+01,1.618791000000000224e+01,1.572002999999999950e+01,1.527202999999999911e+01,1.854482000000000141e+01,1.732162000000000290e+01,1.636592999999999876e+01,1.592873999999999945e+01,1.556828999999999930e+01,1.314881999999999995e-01
2.406587000000000032e+01,2.248573999999999984e+01,2.075591999999999970e+01,1.983465999999999951e+01,1.931474000000000046e+01,2.408746999999999971e+01,2.184597999999999729e+01,2.011675999999999931e+01,1.913344000000000023e+01,1.862297999999999831e+01,2.402117000000000147e+01,2.193116000000000199e+01,2.016687999999999903e+01,1.911884999999999835e+01,1.865781000000000134e+01,5.382753000000000121e-01
2.427639999999999887e+01,2.295813000000000059e+01,2.149483000000000033e+01,2.074002000000000123e+01,2.002730999999999995e+01,2.292539999999999978e+01,2.175985999999999976e+01,2.021641999999999939e+01,1.939505000000000123e+01,1.874972999999999956e+01,2.173320999999999970e+01,2.184782000000000224e+01,2.035249999999999915e+01,1.962284000000000006e+01,1.874492000000000047e+01,4.970060999999999507e-01
2.196241000000000199e+01,2.025080000000000169e+01,1.896957000000000093e+01,1.848877999999999844e+01,1.824223999999999890e+01,2.068648999999999916e+01,1.865272999999999826e+01,1.738942000000000121e+01,1.689667000000000030e+01,1.659403000000000006e+01,2.019565000000000055e+01,1.861231000000000080e+01,1.739871000000000123e+01,1.694855000000000089e+01,1.671283000000000030e+01,1.876282999999999979e-01
2.174249000000000009e+01,2.033129999999999882e+01,2.008612999999999715e+01,2.008987000000000123e+01,1.999703999999999837e+01,2.174162000000000106e+01,2.032994000000000057e+01,2.009202000000000155e+01,2.009814000000000078e+01,2.001315999999999917e+01,2.205584999999999951e+01,2.034439000000000064e+01,2.013045999999999935e+01,2.011649999999999849e+01,2.005162999999999940e+01,2.861890999999999963e+00
2.111607000000000056e+01,1.951337999999999795e+01,1.865422000000000224e+01,1.796180999999999983e+01,1.765371999999999986e+01,1.969323999999999941e+01,1.794566000000000017e+01,1.696992000000000189e+01,1.639299000000000106e+01,1.600817999999999941e+01,1.985703999999999780e+01,1.816403999999999996e+01,1.711496999999999957e+01,1.656259999999999977e+01,1.619369999999999976e+01,6.257688000000000139e-02
1.999441000000000201e+01,1.858889999999999887e+01,1.796334999999999837e+01,1.774236000000000146e+01,1.757144999999999868e+01,2.000472000000000250e+01,1.859577000000000169e+01,1.797132000000000218e+01,1.773488000000000042e+01,1.758467000000000269e+01,2.008787999999999840e+01,1.864607999999999777e+01,1.801003000000000043e+01,1.777722999999999942e+01,1.760390999999999906e+01,1.982088000000000122e-04
2.127944000000000102e+01,1.958628999999999820e+01,1.861416000000000182e+01,1.828781000000000034e+01,1.797335999999999956e+01,1.983990999999999971e+01,1.815083999999999875e+01,1.723352999999999824e+01,1.684447999999999723e+01,1.652583999999999875e+01,1.925496000000000052e+01,1.806344999999999956e+01,1.723195000000000121e+01,1.693639999999999901e+01,1.666592999999999947e+01,1.128529999999999950e-01
2.533356000000000208e+01,2.291672000000000153e+01,2.106914000000000087e+01,2.028687000000000040e+01,1.981591000000000236e+01,2.556722000000000250e+01,2.188768999999999920e+01,2.009641000000000233e+01,1.926171000000000078e+01,1.879786000000000001e+01,2.276572000000000173e+01,2.198769000000000062e+01,2.023780000000000001e+01,1.952155000000000129e+01,1.936096000000000217e+01,4.565344000000000069e-01
1.985539999999999949e+01,1.809576000000000207e+01,1.733687000000000111e+01,1.709218999999999866e+01,1.676553999999999789e+01,1.893237000000000236e+01,1.722262999999999877e+01,1.645641000000000176e+01,1.607874999999999943e+01,1.579011000000000031e+01,1.907539999999999836e+01,1.734731000000000023e+01,1.657302999999999926e+01,1.621208999999999989e+01,1.593232000000000070e+01,6.174145999999999801e-02
2.178647999999999740e+01,1.958206000000000202e+01,1.837440000000000140e+01,1.794350999999999985e+01,1.750713999999999970e+01,2.058445999999999998e+01,1.838654999999999973e+01,1.715531999999999968e+01,1.665540000000000020e+01,1.631650000000000134e+01,2.009802999999999784e+01,1.843877000000000166e+01,1.721631000000000000e+01,1.671704000000000079e+01,1.646957000000000093e+01,1.599572999999999967e-01
2.414526000000000039e+01,2.198761999999999972e+01,2.010780000000000101e+01,1.955887999999999849e+01,1.918894999999999840e+01,2.448216000000000037e+01,2.120905000000000129e+01,1.932397999999999882e+01,1.868220000000000169e+01,1.833739999999999881e+01,2.534763999999999839e+01,2.116361000000000203e+01,1.941023999999999816e+01,1.870261999999999958e+01,1.830705999999999989e+01,3.549832000000000543e-01
2.451080999999999932e+01,2.239939000000000036e+01,1.940123999999999782e+01,1.868312000000000239e+01,1.836168999999999940e+01,2.454716000000000165e+01,2.277102000000000004e+01,1.938827000000000211e+01,1.868084999999999951e+01,1.833915999999999968e+01,2.451614000000000004e+01,2.316674000000000078e+01,1.943844999999999956e+01,1.876592000000000127e+01,1.838104999999999833e+01,-2.159125999999999765e-04
2.069878999999999891e+01,1.975242000000000075e+01,1.941560000000000130e+01,1.922905000000000086e+01,1.901780000000000115e+01,1.787647000000000119e+01,1.674878000000000000e+01,1.626032000000000011e+01,1.604572000000000287e+01,1.585177000000000191e+01,1.830542999999999765e+01,1.724222999999999928e+01,1.674677000000000149e+01,1.668039999999999878e+01,1.661993999999999971e+01,3.743062999999999946e-02
2.146692000000000178e+01,1.946584000000000003e+01,1.855112000000000094e+01,1.817434000000000083e+01,1.773437999999999803e+01,1.997977000000000203e+01,1.791850000000000165e+01,1.689461000000000013e+01,1.647423999999999822e+01,1.610330000000000084e+01,2.008432000000000173e+01,1.804399000000000086e+01,1.704489999999999839e+01,1.664033999999999835e+01,1.623329999999999984e+01,1.266771999999999898e-01
2.111801000000000172e+01,1.952058999999999855e+01,1.884062000000000126e+01,1.852871000000000024e+01,1.818657999999999930e+01,2.013469999999999871e+01,1.849938999999999822e+01,1.768204000000000065e+01,1.730347000000000079e+01,1.700981000000000165e+01,2.004655999999999949e+01,1.864573000000000036e+01,1.782590000000000074e+01,1.744392999999999816e+01,1.715438999999999936e+01,6.322203999999999324e-02
2.211945000000000050e+01,2.066227999999999909e+01,2.000037000000000020e+01,1.956795999999999935e+01,1.904955999999999960e+01,2.015296999999999983e+01,1.858331000000000088e+01,1.766268999999999778e+01,1.716587999999999781e+01,1.682069999999999865e+01,2.017291000000000167e+01,1.861863999999999919e+01,1.770661000000000129e+01,1.719809000000000054e+01,1.674014999999999986e+01,1.264694000000000096e-01
2.207032999999999845e+01,1.904087999999999781e+01,1.750848999999999833e+01,1.621887999999999863e+01,1.536428999999999867e+01,2.201154000000000011e+01,1.893612999999999857e+01,1.739446000000000225e+01,1.626114000000000104e+01,1.529671000000000092e+01,2.232179999999999964e+01,1.896770000000000067e+01,1.740057000000000187e+01,1.625016000000000105e+01,1.532606000000000002e+01,6.559330000000000098e-05
2.509642000000000195e+01,2.343130999999999986e+01,2.163882999999999868e+01,2.103614999999999924e+01,2.057309000000000054e+01,2.161627000000000010e+01,2.070127000000000095e+01,1.886524000000000001e+01,1.834796000000000049e+01,1.876441000000000159e+01,2.048906000000000205e+01,2.008577999999999975e+01,1.872887000000000057e+01,1.793695999999999913e+01,1.960151000000000110e+01,4.298692000000000069e-01
2.341002999999999901e+01,2.143477000000000032e+01,1.975082000000000093e+01,1.918057999999999907e+01,1.881612000000000151e+01,2.247312999999999761e+01,2.062450000000000117e+01,1.892001000000000133e+01,1.832407000000000252e+01,1.793276000000000181e+01,2.169889999999999830e+01,2.047975999999999885e+01,1.902132999999999896e+01,1.840262000000000242e+01,1.802835999999999927e+01,3.538782999999999790e-01
2.353884000000000043e+01,2.185862999999999801e+01,2.053013999999999939e+01,1.990510000000000090e+01,1.934139000000000053e+01,2.116948000000000008e+01,1.976595000000000013e+01,1.847060000000000102e+01,1.793256000000000228e+01,1.757446000000000197e+01,2.025797000000000025e+01,1.965127000000000024e+01,1.851230999999999938e+01,1.808220000000000027e+01,1.776725000000000065e+01,3.074630999999999892e-01
2.330459000000000103e+01,2.276977999999999724e+01,2.157272999999999996e+01,2.077122999999999919e+01,2.021492999999999896e+01,2.420486999999999966e+01,2.174514999999999887e+01,2.031922999999999746e+01,1.951043999999999912e+01,1.909206000000000003e+01,2.262748999999999810e+01,2.171535000000000082e+01,2.046892000000000067e+01,1.972136000000000067e+01,1.898822999999999794e+01,5.065553000000000416e-01
2.083791000000000082e+01,1.887455999999999889e+01,1.811411000000000016e+01,1.761192999999999742e+01,1.715944999999999965e+01,1.906670000000000087e+01,1.728284999999999982e+01,1.639524000000000115e+01,1.590706000000000131e+01,1.555502000000000073e+01,1.897452000000000183e+01,1.738992999999999967e+01,1.658174999999999955e+01,1.613081999999999994e+01,1.586655000000000015e+01,7.317002999999999702e-02
1.971668999999999983e+01,1.941032999999999831e+01,1.909801000000000215e+01,1.913997000000000170e+01,1.922122999999999848e+01,1.967911000000000143e+01,1.940170000000000172e+01,1.907919000000000054e+01,1.912523999999999802e+01,1.920915000000000106e+01,1.964663999999999788e+01,1.944152000000000058e+01,1.912141000000000091e+01,1.916829999999999856e+01,1.928517000000000081e+01,1.087662999999999824e+00
2.431722000000000250e+01,2.372908999999999935e+01,2.154843999999999937e+01,2.061002999999999830e+01,1.999732000000000198e+01,2.355845000000000056e+01,2.273832000000000164e+01,2.068218999999999852e+01,1.964281000000000077e+01,1.906844999999999857e+01,2.252358999999999867e+01,2.193234999999999957e+01,2.057761999999999958e+01,1.975877000000000194e+01,1.899037999999999826e+01,5.415581000000000422e-01
2.004072999999999993e+01,1.824458999999999875e+01,1.739927999999999741e+01,1.703049999999999997e+01,1.664339000000000013e+01,1.844162999999999997e+01,1.661958999999999875e+01,1.570872999999999919e+01,1.531946000000000119e+01,1.496911000000000058e+01,1.834077999999999875e+01,1.668197999999999936e+01,1.578552999999999962e+01,1.538586000000000098e+01,1.503907000000000060e+01,8.610347000000000139e-02
2.366489999999999938e+01,2.222050000000000125e+01,2.045675999999999917e+01,1.975404999999999944e+01,1.923062000000000182e+01,2.333088000000000051e+01,2.130212000000000216e+01,1.947097000000000122e+01,1.879446000000000083e+01,1.841150999999999982e+01,2.278494999999999848e+01,2.109890000000000043e+01,1.949892999999999788e+01,1.881673999999999936e+01,1.859697999999999851e+01,3.703307000000000127e-01
1.971567999999999898e+01,1.882317000000000107e+01,1.851922000000000068e+01,1.841437999999999775e+01,1.840532999999999930e+01,1.970544999999999902e+01,1.881166999999999945e+01,1.850291999999999959e+01,1.840483000000000047e+01,1.837532999999999817e+01,1.976877999999999957e+01,1.886710000000000065e+01,1.856608999999999909e+01,1.847892000000000223e+01,1.840771000000000157e+01,3.925322000000000294e-04
2.141899000000000086e+01,1.997207999999999828e+01,1.958686000000000149e+01,1.899748999999999910e+01,1.843037999999999954e+01,1.943460999999999927e+01,1.792349000000000103e+01,1.718731000000000009e+01,1.671845000000000070e+01,1.636704999999999899e+01,1.861609999999999943e+01,1.783657000000000181e+01,1.712682000000000215e+01,1.669917000000000229e+01,1.632916000000000167e+01,6.389969999999998984e-02
2.477300000000000324e+01,2.409018000000000015e+01,2.260457999999999856e+01,1.989846999999999966e+01,1.800847999999999871e+01,2.502198999999999884e+01,2.401871000000000222e+01,2.254058999999999813e+01,1.985018999999999778e+01,1.796456000000000230e+01,2.697287999999999997e+01,2.385613000000000028e+01,2.284316000000000102e+01,1.990878000000000014e+01,1.805927999999999756e+01,7.412393000000000573e-05
2.298140000000000072e+01,2.080782999999999916e+01,1.898386999999999958e+01,1.795135000000000147e+01,1.722832000000000008e+01,2.317445999999999984e+01,2.079833999999999961e+01,1.897354999999999947e+01,1.796072000000000202e+01,1.720998999999999768e+01,2.695930999999999855e+01,2.087947000000000131e+01,1.903082000000000207e+01,1.802789999999999893e+01,1.726542999999999850e+01,-4.782560999999999728e-06
2.320915000000000106e+01,2.316252000000000066e+01,2.163750999999999891e+01,2.074957000000000207e+01,2.012363999999999820e+01,2.264473999999999876e+01,2.250985000000000014e+01,2.094636000000000209e+01,2.001578999999999908e+01,1.956031000000000120e+01,2.439831000000000216e+01,2.176735000000000042e+01,2.089600000000000080e+01,1.972077999999999776e+01,1.980753999999999948e+01,5.108060000000000933e-01
2.505352999999999852e+01,2.103921000000000063e+01,2.055532999999999788e+01,2.039633999999999858e+01,2.028385000000000105e+01,2.526453000000000060e+01,2.106423999999999808e+01,2.053556999999999988e+01,2.039518999999999949e+01,2.026102000000000203e+01,2.612406000000000006e+01,2.112040999999999968e+01,2.062059999999999960e+01,2.061786999999999992e+01,2.084041000000000210e+01,3.355151999999999468e+00
2.405094000000000065e+01,2.214002999999999943e+01,2.057107999999999848e+01,1.999276000000000053e+01,1.948720000000000141e+01,2.474917999999999907e+01,2.026705000000000112e+01,1.860129999999999839e+01,1.798737999999999815e+01,1.752724999999999866e+01,2.701677000000000106e+01,2.046437000000000239e+01,1.879716000000000165e+01,1.818720000000000070e+01,1.792402999999999835e+01,3.345267000000000102e-01
1.978752000000000066e+01,1.796828000000000003e+01,1.705917999999999779e+01,1.673800999999999917e+01,1.642451000000000150e+01,1.866728999999999772e+01,1.693335000000000079e+01,1.608827000000000140e+01,1.574672000000000160e+01,1.544027999999999956e+01,1.861403999999999925e+01,1.691141999999999967e+01,1.608010000000000161e+01,1.573456000000000010e+01,1.547076000000000029e+01,1.003663000000000055e-01
2.118759000000000015e+01,2.051480000000000103e+01,2.043747999999999720e+01,2.031697000000000131e+01,1.994594000000000023e+01,2.116234000000000037e+01,2.050169999999999959e+01,2.038711999999999946e+01,2.027492999999999768e+01,1.990382999999999925e+01,2.120945000000000036e+01,2.058671000000000006e+01,2.042295000000000016e+01,2.034506000000000014e+01,2.004387999999999792e+01,2.287309000000000037e+00
2.266439000000000092e+01,2.048812000000000211e+01,1.915180000000000149e+01,1.848242999999999725e+01,1.814062000000000197e+01,2.207901999999999987e+01,1.931462000000000145e+01,1.780591000000000079e+01,1.729634000000000071e+01,1.689217000000000013e+01,2.226028999999999769e+01,1.948558999999999841e+01,1.793397000000000219e+01,1.743300999999999945e+01,1.713638999999999868e+01,2.457412000000000207e-01
2.146418999999999855e+01,1.950108999999999781e+01,1.854527000000000214e+01,1.811880000000000024e+01,1.791202999999999790e+01,2.151305999999999941e+01,1.950010999999999939e+01,1.854553999999999903e+01,1.812365000000000137e+01,1.791763999999999868e+01,2.159638999999999953e+01,1.953744000000000014e+01,1.860660999999999987e+01,1.818594999999999828e+01,1.801116000000000028e+01,1.455070999999999947e-04
2.525946000000000069e+01,2.117674999999999841e+01,1.961796999999999969e+01,1.864469000000000065e+01,1.807962000000000202e+01,2.559534000000000020e+01,2.119191999999999965e+01,1.961355000000000004e+01,1.864999999999999858e+01,1.807453999999999894e+01,2.523624999999999829e+01,2.120805999999999969e+01,1.967674999999999841e+01,1.869879999999999853e+01,1.816713999999999984e+01,1.443941000000000004e-05
2.045143999999999807e+01,2.041187000000000040e+01,2.017983999999999867e+01,2.010711000000000226e+01,2.006994999999999862e+01,2.046363999999999805e+01,2.041026000000000096e+01,2.016068999999999889e+01,2.009612999999999872e+01,2.007087999999999894e+01,2.051914999999999978e+01,2.045727000000000118e+01,2.023097000000000278e+01,2.014385000000000048e+01,2.036312000000000211e+01,1.331523999999999930e+00
2.272157999999999944e+01,1.956616000000000000e+01,1.792512999999999934e+01,1.652733999999999881e+01,1.579690000000000083e+01,2.271728999999999843e+01,1.957870000000000132e+01,1.793257999999999797e+01,1.654466000000000037e+01,1.579693999999999932e+01,2.294417999999999935e+01,1.965402000000000271e+01,1.800150000000000006e+01,1.662096999999999980e+01,1.588552999999999926e+01,6.262246000000000284e-05
2.092604000000000042e+01,1.899987999999999744e+01,1.811064999999999969e+01,1.758422000000000196e+01,1.726131000000000171e+01,1.966816000000000031e+01,1.780636000000000152e+01,1.690330000000000155e+01,1.639681000000000211e+01,1.606265000000000143e+01,1.955094000000000065e+01,1.775293999999999883e+01,1.688374999999999915e+01,1.642444000000000059e+01,1.611835999999999913e+01,7.967915999999999888e-02
1.882731000000000066e+01,1.889157000000000153e+01,1.874230000000000018e+01,1.835838999999999999e+01,1.830497000000000085e+01,1.885333999999999932e+01,1.888379000000000119e+01,1.874030000000000129e+01,1.836233999999999966e+01,1.831102999999999881e+01,1.896164999999999878e+01,1.897569999999999979e+01,1.881457999999999942e+01,1.846699999999999875e+01,1.834251000000000076e+01,1.884381000000000084e+00
2.216518999999999906e+01,1.973532999999999760e+01,1.848112000000000066e+01,1.783427999999999969e+01,1.747975999999999885e+01,2.215030000000000143e+01,1.974438999999999922e+01,1.848309000000000069e+01,1.787424000000000035e+01,1.748036000000000101e+01,2.196124000000000009e+01,1.982727999999999824e+01,1.854857000000000156e+01,1.794829000000000008e+01,1.756690000000000040e+01,4.160225000000000305e-05
1.986147000000000062e+01,1.765435000000000088e+01,1.671030000000000015e+01,1.638415000000000177e+01,1.618714999999999904e+01,1.985962999999999923e+01,1.763187000000000282e+01,1.672317999999999927e+01,1.637908999999999793e+01,1.619547000000000025e+01,1.987111000000000161e+01,1.767145000000000010e+01,1.677524000000000015e+01,1.644572000000000145e+01,1.625962999999999781e+01,2.714487000000000020e-04
2.308507000000000176e+01,2.074243999999999843e+01,1.916558999999999813e+01,1.862474999999999881e+01,1.817115000000000080e+01,2.174620000000000175e+01,1.953670999999999935e+01,1.790529000000000082e+01,1.729672000000000054e+01,1.694226000000000099e+01,2.125271000000000043e+01,1.972488999999999848e+01,1.806970000000000098e+01,1.747256000000000142e+01,1.707398999999999845e+01,2.983578000000000063e-01
2.350388999999999839e+01,2.085543999999999798e+01,1.929204000000000008e+01,1.872975999999999885e+01,1.824727999999999994e+01,2.222782000000000124e+01,1.958252000000000237e+01,1.797017999999999915e+01,1.737816000000000116e+01,1.704870999999999981e+01,2.190805999999999898e+01,1.962698999999999927e+01,1.802427000000000135e+01,1.747334999999999994e+01,1.717885000000000062e+01,2.909058999999999950e-01
2.318250000000000099e+01,2.147607999999999961e+01,1.974964999999999904e+01,1.904557000000000144e+01,1.866612999999999900e+01,2.251177000000000206e+01,2.085203999999999880e+01,1.897337000000000273e+01,1.827928999999999959e+01,1.791966999999999999e+01,2.211467000000000027e+01,2.100088999999999828e+01,1.897022999999999726e+01,1.837905999999999906e+01,1.793965000000000032e+01,3.527285000000000004e-01
2.338970000000000127e+01,2.122813000000000017e+01,1.938129999999999953e+01,1.879776999999999987e+01,1.845067999999999842e+01,2.305267999999999873e+01,2.025545999999999935e+01,1.846577999999999875e+01,1.784482999999999819e+01,1.744721000000000188e+01,2.713210999999999729e+01,2.012827000000000055e+01,1.841412000000000049e+01,1.783853999999999829e+01,1.749112999999999829e+01,3.473177000000000070e-01
1.871199000000000012e+01,1.776687000000000083e+01,1.738924000000000092e+01,1.721283999999999992e+01,1.716129000000000104e+01,1.872747999999999990e+01,1.776697000000000060e+01,1.738171000000000177e+01,1.722700999999999993e+01,1.716240000000000165e+01,1.880352999999999852e+01,1.782667000000000002e+01,1.744027999999999778e+01,1.728937000000000168e+01,1.726109999999999900e+01,-3.792645999999999669e-04
2.515458999999999889e+01,2.298110000000000142e+01,2.144839999999999947e+01,1.940775000000000006e+01,1.828513999999999839e+01,2.560942000000000007e+01,2.300889000000000095e+01,2.144404000000000110e+01,1.940660000000000096e+01,1.828901000000000110e+01,2.383347000000000193e+01,2.380934999999999846e+01,2.164750000000000085e+01,1.947015999999999991e+01,1.841195000000000093e+01,-2.572370999999999837e-04
2.541062999999999761e+01,2.222477999999999909e+01,2.176971999999999952e+01,2.184515999999999991e+01,2.174057000000000173e+01,2.543411000000000044e+01,2.221987999999999985e+01,2.177837999999999852e+01,2.184172000000000224e+01,2.180095999999999989e+01,2.480828999999999951e+01,2.239790999999999954e+01,2.193352000000000146e+01,2.170392000000000010e+01,2.186237000000000208e+01,6.522237999999999758e+00
2.359988999999999848e+01,2.430847999999999942e+01,2.175136000000000180e+01,2.058429999999999893e+01,1.988142999999999816e+01,2.201661000000000001e+01,2.277897000000000105e+01,2.021039000000000030e+01,1.907417000000000229e+01,1.858783000000000030e+01,2.083194999999999908e+01,2.180451000000000050e+01,2.030114000000000019e+01,1.914632999999999896e+01,1.898234000000000066e+01,5.762089000000000238e-01
1.993796999999999997e+01,1.810660000000000025e+01,1.721070999999999884e+01,1.681445000000000078e+01,1.650217999999999918e+01,1.841006000000000142e+01,1.651422000000000168e+01,1.561787000000000170e+01,1.519447999999999865e+01,1.487790000000000035e+01,1.837416999999999945e+01,1.662327999999999761e+01,1.576215999999999973e+01,1.534717999999999805e+01,1.505252999999999908e+01,6.141305999999999848e-02
2.308811999999999998e+01,2.314960999999999913e+01,2.197348999999999819e+01,2.053995000000000104e+01,1.994219000000000008e+01,2.290242000000000289e+01,2.248297999999999774e+01,2.102922999999999831e+01,1.981195999999999913e+01,1.925202000000000169e+01,2.485947999999999780e+01,2.264257000000000275e+01,2.081531999999999982e+01,1.967473000000000027e+01,1.925297999999999732e+01,6.644545000000000590e-01
2.352442999999999884e+01,2.318494000000000099e+01,2.119957000000000136e+01,2.038392999999999944e+01,2.014594999999999914e+01,2.211361000000000132e+01,2.233041000000000054e+01,2.030255999999999972e+01,1.946086000000000027e+01,1.908810000000000073e+01,2.070093999999999923e+01,2.216387999999999892e+01,2.044225000000000136e+01,1.958370999999999995e+01,1.931067999999999785e+01,4.981162000000000090e-01
